Time,NodeID,Alleles,VectorPopulation
301,1,Cw,97471
301,1,De,0
301,1,Dw,97530
301,1,X,97530
301,1,Y,0
302,1,Ad,6103
302,1,Am,8632
302,1,Aw,97016
302,1,Bd,0
302,1,Bm,0
302,1,Bw,97580
302,1,Ce,4729
302,1,Cw,97521
302,1,De,0
302,1,Dw,97580
302,1,X,97580
302,1,Y,0
303,1,Ad,6032
303,1,Am,8675
303,1,Aw,96941
303,1,Bd,0
303,1,Bm,0
303,1,Bw,97510
303,1,Ce,4754
303,1,Cw,97445
303,1,De,0
303,1,Dw,97510
303,1,X,97510
303,1,Y,0
304,1,Ad,6088
304,1,Am,8689
304,1,Aw,96550
304,1,Bd,0
304,1,Bm,0
304,1,Bw,97116
304,1,Ce,4734
304,1,Cw,97051
304,1,De,0
304,1,Dw,97116
304,1,X,97116
304,1,Y,0
305,1,Ad,6108
305,1,Am,8773
305,1,Aw,96240
305,1,Bd,0
305,1,Bm,0
305,1,Bw,96844
305,1,Ce,4813
305,1,Cw,96779
305,1,De,0
305,1,Dw,96844
305,1,X,96844
305,1,Y,0
306,1,Ad,6182
306,1,Am,8889
306,1,Aw,96399
306,1,Bd,0
306,1,Bm,0
306,1,Bw,97031
306,1,Ce,4740
306,1,Cw,96972
306,1,De,0
306,1,Dw,97031
306,1,X,97031
306,1,Y,0
307,1,Ad,6241
307,1,Am,8959
307,1,Aw,96309
307,1,Bd,0
307,1,Bm,0
307,1,Bw,96961
307,1,Ce,4737
307,1,Cw,96900
307,1,De,0
307,1,Dw,96961
307,1,X,96961
307,1,Y,0
308,1,Ad,6307
308,1,Am,9087
308,1,Aw,96490
308,1,Bd,0
308,1,Bm,0
308,1,Bw,97135
308,1,Ce,4721
308,1,Cw,97067
308,1,De,0
308,1,Dw,97135
308,1,X,97135
308,1,Y,0
309,1,Ad,6438
309,1,Am,9234
309,1,Aw,96708
309,1,Bd,0
309,1,Bm,0
309,1,Bw,97387
309,1,Ce,4795
309,1,Cw,97318
309,1,De,0
309,1,Dw,97387
309,1,X,97387
309,1,Y,0
310,1,Ad,6520
310,1,Am,9303
310,1,Aw,96667
310,1,Bd,0
310,1,Bm,0
310,1,Bw,97365
310,1,Ce,4844
310,1,Cw,97291
310,1,De,0
310,1,Dw,97365
310,1,X,97365
310,1,Y,0
311,1,Ad,6564
311,1,Am,9448
311,1,Aw,96984
311,1,Bd,0
311,1,Bm,0
311,1,Bw,97685
311,1,Ce,4877
311,1,Cw,97608
311,1,De,0
311,1,Dw,97685
311,1,X,97685
311,1,Y,0
312,1,Ad,6576
312,1,Am,9603
312,1,Aw,96981
312,1,Bd,0
312,1,Bm,0
312,1,Bw,97684
312,1,Ce,4905
312,1,Cw,97602
312,1,De,0
312,1,Dw,97684
312,1,X,97684
312,1,Y,0
313,1,Ad,6647
313,1,Am,9692
313,1,Aw,96696
313,1,Bd,0
313,1,Bm,0
313,1,Bw,97388
313,1,Ce,4952
313,1,Cw,97306
313,1,De,0
313,1,Dw,97388
313,1,X,97388
313,1,Y,0
314,1,Ad,6810
314,1,Am,9851
314,1,Aw,96903
314,1,Bd,0
314,1,Bm,0
314,1,Bw,97625
314,1,Ce,4971
314,1,Cw,97548
314,1,De,0
314,1,Dw,97625
314,1,X,97625
314,1,Y,0
315,1,Ad,6851
315,1,Am,9872
315,1,Aw,96817
315,1,Bd,0
315,1,Bm,0
315,1,Bw,97562
315,1,Ce,4980
315,1,Cw,97480
315,1,De,0
315,1,Dw,97562
315,1,X,97562
315,1,Y,0
316,1,Ad,6958
316,1,Am,10200
316,1,Aw,96966
316,1,Bd,0
316,1,Bm,0
316,1,Bw,97741
316,1,Ce,5075
316,1,Cw,97657
316,1,De,0
316,1,Dw,97741
316,1,X,97741
316,1,Y,0
317,1,Ad,7007
317,1,Am,10336
317,1,Aw,96811
317,1,Bd,0
317,1,Bm,0
317,1,Bw,97598
317,1,Ce,5103
317,1,Cw,97515
317,1,De,0
317,1,Dw,97598
317,1,X,97598
317,1,Y,0
318,1,Ad,7056
318,1,Am,10545
318,1,Aw,96799
318,1,Bd,0
318,1,Bm,0
318,1,Bw,97629
318,1,Ce,5130
318,1,Cw,97542
318,1,De,0
318,1,Dw,97629
318,1,X,97629
318,1,Y,0
319,1,Ad,7088
319,1,Am,10655
319,1,Aw,96604
319,1,Bd,0
319,1,Bm,0
319,1,Bw,97462
319,1,Ce,5151
319,1,Cw,97378
319,1,De,0
319,1,Dw,97462
319,1,X,97462
319,1,Y,0
320,1,Ad,7107
320,1,Am,10783
320,1,Aw,96880
320,1,Bd,0
320,1,Bm,0
320,1,Bw,97743
320,1,Ce,5147
320,1,Cw,97663
320,1,De,0
320,1,Dw,97743
320,1,X,97743
320,1,Y,0
321,1,Ad,7137
321,1,Am,10861
321,1,Aw,97122
321,1,Bd,0
321,1,Bm,0
321,1,Bw,98017
321,1,Ce,5242
321,1,Cw,97933
321,1,De,0
321,1,Dw,98017
321,1,X,98017
321,1,Y,0
322,1,Ad,7234
322,1,Am,11072
322,1,Aw,97530
322,1,Bd,0
322,1,Bm,0
322,1,Bw,98470
322,1,Ce,5345
322,1,Cw,98381
322,1,De,0
322,1,Dw,98470
322,1,X,98470
322,1,Y,0
323,1,Ad,7323
323,1,Am,11138
323,1,Aw,97552
323,1,Bd,0
323,1,Bm,0
323,1,Bw,98499
323,1,Ce,5300
323,1,Cw,98422
323,1,De,0
323,1,Dw,98499
323,1,X,98499
323,1,Y,0
324,1,Ad,7406
324,1,Am,11228
324,1,Aw,97162
324,1,Bd,0
324,1,Bm,0
324,1,Bw,98152
324,1,Ce,5313
324,1,Cw,98086
324,1,De,0
324,1,Dw,98152
324,1,X,98152
324,1,Y,0
325,1,Ad,7467
325,1,Am,11306
325,1,Aw,97083
325,1,Bd,0
325,1,Bm,0
325,1,Bw,98061
325,1,Ce,5358
325,1,Cw,97997
325,1,De,0
325,1,Dw,98061
325,1,X,98061
325,1,Y,0
326,1,Ad,7476
326,1,Am,11427
326,1,Aw,97060
326,1,Bd,0
326,1,Bm,0
326,1,Bw,98055
326,1,Ce,5327
326,1,Cw,97985
326,1,De,0
326,1,Dw,98055
326,1,X,98055
326,1,Y,0
327,1,Ad,7573
327,1,Am,11470
327,1,Aw,97187
327,1,Bd,0
327,1,Bm,0
327,1,Bw,98258
327,1,Ce,5385
327,1,Cw,98189
327,1,De,0
327,1,Dw,98258
327,1,X,98258
327,1,Y,0
328,1,Ad,7636
328,1,Am,11513
328,1,Aw,97050
328,1,Bd,0
328,1,Bm,0
328,1,Bw,98159
328,1,Ce,5324
328,1,Cw,98092
328,1,De,0
328,1,Dw,98159
328,1,X,98159
328,1,Y,0
329,1,Ad,7602
329,1,Am,11614
329,1,Aw,96783
329,1,Bd,0
329,1,Bm,0
329,1,Bw,97880
329,1,Ce,5345
329,1,Cw,97806
329,1,De,0
329,1,Dw,97880
329,1,X,97880
329,1,Y,0
330,1,Ad,7695
330,1,Am,11608
330,1,Aw,96534
330,1,Bd,0
330,1,Bm,0
330,1,Bw,97633
330,1,Ce,5357
330,1,Cw,97550
330,1,De,0
330,1,Dw,97633
330,1,X,97633
330,1,Y,0
331,1,Ad,7700
331,1,Am,11651
331,1,Aw,96498
331,1,Bd,0
331,1,Bm,0
331,1,Bw,97614
331,1,Ce,5362
331,1,Cw,97528
331,1,De,0
331,1,Dw,97614
331,1,X,97614
331,1,Y,0
332,1,Ad,7665
332,1,Am,11701
332,1,Aw,96283
332,1,Bd,0
332,1,Bm,0
332,1,Bw,97368
332,1,Ce,5347
332,1,Cw,97290
332,1,De,0
332,1,Dw,97368
332,1,X,97368
332,1,Y,0
333,1,Ad,7847
333,1,Am,11851
333,1,Aw,96298
333,1,Bd,0
333,1,Bm,0
333,1,Bw,97416
333,1,Ce,5386
333,1,Cw,97343
333,1,De,0
333,1,Dw,97416
333,1,X,97416
333,1,Y,0
334,1,Ad,7882
334,1,Am,11964
334,1,Aw,96557
334,1,Bd,0
334,1,Bm,0
334,1,Bw,97693
334,1,Ce,5438
334,1,Cw,97620
334,1,De,0
334,1,Dw,97693
334,1,X,97693
334,1,Y,0
335,1,Ad,7948
335,1,Am,12145
335,1,Aw,96849
335,1,Bd,0
335,1,Bm,0
335,1,Bw,97970
335,1,Ce,5437
335,1,Cw,97892
335,1,De,0
335,1,Dw,97970
335,1,X,97970
335,1,Y,0
336,1,Ad,7994
336,1,Am,12215
336,1,Aw,96647
336,1,Bd,0
336,1,Bm,0
336,1,Bw,97817
336,1,Ce,5428
336,1,Cw,97744
336,1,De,0
336,1,Dw,97817
336,1,X,97817
336,1,Y,0
337,1,Ad,7905
337,1,Am,12246
337,1,Aw,96429
337,1,Bd,0
337,1,Bm,0
337,1,Bw,97567
337,1,Ce,5415
337,1,Cw,97494
337,1,De,0
337,1,Dw,97567
337,1,X,97567
337,1,Y,0
338,1,Ad,8072
338,1,Am,12386
338,1,Aw,96788
338,1,Bd,0
338,1,Bm,0
338,1,Bw,97921
338,1,Ce,5417
338,1,Cw,97849
338,1,De,0
338,1,Dw,97921
338,1,X,97921
338,1,Y,0
339,1,Ad,8170
339,1,Am,12568
339,1,Aw,96601
339,1,Bd,0
339,1,Bm,0
339,1,Bw,97778
339,1,Ce,5445
339,1,Cw,97704
339,1,De,0
339,1,Dw,97778
339,1,X,97778
339,1,Y,0
340,1,Ad,8212
340,1,Am,12886
340,1,Aw,97050
340,1,Bd,0
340,1,Bm,0
340,1,Bw,98248
340,1,Ce,5550
340,1,Cw,98181
340,1,De,0
340,1,Dw,98248
340,1,X,98248
340,1,Y,0
341,1,Ad,8250
341,1,Am,13003
341,1,Aw,96912
341,1,Bd,0
341,1,Bm,0
341,1,Bw,98119
341,1,Ce,5590
341,1,Cw,98050
341,1,De,0
341,1,Dw,98119
341,1,X,98119
341,1,Y,0
342,1,Ad,8362
342,1,Am,13092
342,1,Aw,96795
342,1,Bd,0
342,1,Bm,0
342,1,Bw,98063
342,1,Ce,5604
342,1,Cw,97993
342,1,De,0
342,1,Dw,98063
342,1,X,98063
342,1,Y,0
343,1,Ad,8487
343,1,Am,13237
343,1,Aw,96770
343,1,Bd,0
343,1,Bm,0
343,1,Bw,98060
343,1,Ce,5624
343,1,Cw,97996
343,1,De,0
343,1,Dw,98060
343,1,X,98060
343,1,Y,0
344,1,Ad,8558
344,1,Am,13257
344,1,Aw,96561
344,1,Bd,0
344,1,Bm,0
344,1,Bw,97859
344,1,Ce,5602
344,1,Cw,97797
344,1,De,0
344,1,Dw,97859
344,1,X,97859
344,1,Y,0
345,1,Ad,8532
345,1,Am,13335
345,1,Aw,96308
345,1,Bd,0
345,1,Bm,0
345,1,Bw,97603
345,1,Ce,5664
345,1,Cw,97530
345,1,De,0
345,1,Dw,97603
345,1,X,97603
345,1,Y,0
346,1,Ad,8565
346,1,Am,13586
346,1,Aw,96405
346,1,Bd,0
346,1,Bm,0
346,1,Bw,97731
346,1,Ce,5584
346,1,Cw,97657
346,1,De,0
346,1,Dw,97731
346,1,X,97731
346,1,Y,0
347,1,Ad,8684
347,1,Am,13705
347,1,Aw,96265
347,1,Bd,0
347,1,Bm,0
347,1,Bw,97599
347,1,Ce,5640
347,1,Cw,97516
347,1,De,0
347,1,Dw,97599
347,1,X,97599
347,1,Y,0
348,1,Ad,8618
348,1,Am,13834
348,1,Aw,96106
348,1,Bd,0
348,1,Bm,0
348,1,Bw,97489
348,1,Ce,5675
348,1,Cw,97400
348,1,De,0
348,1,Dw,97489
348,1,X,97489
348,1,Y,0
349,1,Ad,8699
349,1,Am,14007
349,1,Aw,95947
349,1,Bd,0
349,1,Bm,0
349,1,Bw,97374
349,1,Ce,5669
349,1,Cw,97292
349,1,De,0
349,1,Dw,97374
349,1,X,97374
349,1,Y,0
350,1,Ad,8743
350,1,Am,14129
350,1,Aw,95813
350,1,Bd,0
350,1,Bm,0
350,1,Bw,97275
350,1,Ce,5650
350,1,Cw,97191
350,1,De,0
350,1,Dw,97275
350,1,X,97275
350,1,Y,0
351,1,Ad,8853
351,1,Am,14237
351,1,Aw,95819
351,1,Bd,0
351,1,Bm,0
351,1,Bw,97314
351,1,Ce,5713
351,1,Cw,97223
351,1,De,0
351,1,Dw,97314
351,1,X,97314
351,1,Y,0
352,1,Ad,8899
352,1,Am,14335
352,1,Aw,95682
352,1,Bd,0
352,1,Bm,0
352,1,Bw,97155
352,1,Ce,5751
352,1,Cw,97059
352,1,De,0
352,1,Dw,97155
352,1,X,97155
352,1,Y,0
353,1,Ad,8998
353,1,Am,14446
353,1,Aw,95862
353,1,Bd,0
353,1,Bm,0
353,1,Bw,97398
353,1,Ce,5788
353,1,Cw,97296
353,1,De,0
353,1,Dw,97398
353,1,X,97398
353,1,Y,0
354,1,Ad,9065
354,1,Am,14634
354,1,Aw,95828
354,1,Bd,0
354,1,Bm,0
354,1,Bw,97365
354,1,Ce,5784
354,1,Cw,97265
354,1,De,0
354,1,Dw,97365
354,1,X,97365
354,1,Y,0
355,1,Ad,9202
355,1,Am,14783
355,1,Aw,95775
355,1,Bd,0
355,1,Bm,0
355,1,Bw,97347
355,1,Ce,5814
355,1,Cw,97250
355,1,De,0
355,1,Dw,97347
355,1,X,97347
355,1,Y,0
356,1,Ad,9411
356,1,Am,14930
356,1,Aw,95938
356,1,Bd,0
356,1,Bm,0
356,1,Bw,97579
356,1,Ce,5844
356,1,Cw,97483
356,1,De,0
356,1,Dw,97579
356,1,X,97579
356,1,Y,0
357,1,Ad,9501
357,1,Am,15025
357,1,Aw,95747
357,1,Bd,0
357,1,Bm,0
357,1,Bw,97434
357,1,Ce,5789
357,1,Cw,97341
357,1,De,0
357,1,Dw,97434
357,1,X,97434
357,1,Y,0
358,1,Ad,9536
358,1,Am,15037
358,1,Aw,95823
358,1,Bd,0
358,1,Bm,0
358,1,Bw,97524
358,1,Ce,5763
358,1,Cw,97431
358,1,De,0
358,1,Dw,97524
358,1,X,97524
358,1,Y,0
359,1,Ad,9585
359,1,Am,15155
359,1,Aw,95618
359,1,Bd,0
359,1,Bm,0
359,1,Bw,97347
359,1,Ce,5777
359,1,Cw,97257
359,1,De,0
359,1,Dw,97347
359,1,X,97347
359,1,Y,0
360,1,Ad,9654
360,1,Am,15229
360,1,Aw,95614
360,1,Bd,0
360,1,Bm,0
360,1,Bw,97377
360,1,Ce,5799
360,1,Cw,97284
360,1,De,0
360,1,Dw,97377
360,1,X,97377
360,1,Y,0
361,1,Ad,9611
361,1,Am,15291
361,1,Aw,95461
361,1,Bd,0
361,1,Bm,0
361,1,Bw,97233
361,1,Ce,5857
361,1,Cw,97128
361,1,De,0
361,1,Dw,97233
361,1,X,97233
361,1,Y,0
362,1,Ad,9710
362,1,Am,15202
362,1,Aw,95517
362,1,Bd,0
362,1,Bm,0
362,1,Bw,97300
362,1,Ce,5868
362,1,Cw,97202
362,1,De,0
362,1,Dw,97300
362,1,X,97300
362,1,Y,0
363,1,Ad,9730
363,1,Am,15297
363,1,Aw,95500
363,1,Bd,0
363,1,Bm,0
363,1,Bw,97323
363,1,Ce,5889
363,1,Cw,97225
363,1,De,0
363,1,Dw,97323
363,1,X,97323
363,1,Y,0
364,1,Ad,9782
364,1,Am,15502
364,1,Aw,95314
364,1,Bd,0
364,1,Bm,0
364,1,Bw,97141
364,1,Ce,5835
364,1,Cw,97047
364,1,De,0
364,1,Dw,97141
364,1,X,97141
364,1,Y,0
365,1,Ad,9961
365,1,Am,15703
365,1,Aw,95635
365,1,Bd,0
365,1,Bm,0
365,1,Bw,97480
365,1,Ce,5901
365,1,Cw,97393
365,1,De,0
365,1,Dw,97480
365,1,X,97480
365,1,Y,0
366,1,Ad,10037
366,1,Am,15850
366,1,Aw,95649
366,1,Bd,0
366,1,Bm,0
366,1,Bw,97545
366,1,Ce,5985
366,1,Cw,97460
366,1,De,0
366,1,Dw,97545
366,1,X,97545
366,1,Y,0
367,1,Ad,10102
367,1,Am,16043
367,1,Aw,95714
367,1,Bd,0
367,1,Bm,0
367,1,Bw,97604
367,1,Ce,5979
367,1,Cw,97527
367,1,De,0
367,1,Dw,97604
367,1,X,97604
367,1,Y,0
368,1,Ad,10151
368,1,Am,16302
368,1,Aw,95883
368,1,Bd,0
368,1,Bm,0
368,1,Bw,97786
368,1,Ce,6019
368,1,Cw,97716
368,1,De,0
368,1,Dw,97786
368,1,X,97786
368,1,Y,0
369,1,Ad,10147
369,1,Am,16389
369,1,Aw,95617
369,1,Bd,0
369,1,Bm,0
369,1,Bw,97513
369,1,Ce,5994
369,1,Cw,97436
369,1,De,0
369,1,Dw,97513
369,1,X,97513
369,1,Y,0
370,1,Ad,10200
370,1,Am,16686
370,1,Aw,95599
370,1,Bd,0
370,1,Bm,0
370,1,Bw,97532
370,1,Ce,5934
370,1,Cw,97446
370,1,De,0
370,1,Dw,97532
370,1,X,97532
370,1,Y,0
371,1,Ad,10278
371,1,Am,16862
371,1,Aw,95419
371,1,Bd,0
371,1,Bm,0
371,1,Bw,97410
371,1,Ce,5995
371,1,Cw,97317
371,1,De,0
371,1,Dw,97410
371,1,X,97410
371,1,Y,0
372,1,Ad,10400
372,1,Am,16976
372,1,Aw,95417
372,1,Bd,0
372,1,Bm,0
372,1,Bw,97417
372,1,Ce,6068
372,1,Cw,97325
372,1,De,0
372,1,Dw,97417
372,1,X,97417
372,1,Y,0
373,1,Ad,10432
373,1,Am,17047
373,1,Aw,95286
373,1,Bd,0
373,1,Bm,0
373,1,Bw,97313
373,1,Ce,6069
373,1,Cw,97222
373,1,De,0
373,1,Dw,97313
373,1,X,97313
373,1,Y,0
374,1,Ad,10415
374,1,Am,17137
374,1,Aw,95351
374,1,Bd,0
374,1,Bm,0
374,1,Bw,97401
374,1,Ce,6102
374,1,Cw,97313
374,1,De,0
374,1,Dw,97401
374,1,X,97401
374,1,Y,0
375,1,Ad,10442
375,1,Am,17156
375,1,Aw,95174
375,1,Bd,0
375,1,Bm,0
375,1,Bw,97233
375,1,Ce,6159
375,1,Cw,97147
375,1,De,0
375,1,Dw,97233
375,1,X,97233
375,1,Y,0
376,1,Ad,10598
376,1,Am,17347
376,1,Aw,95245
376,1,Bd,0
376,1,Bm,0
376,1,Bw,97319
376,1,Ce,6165
376,1,Cw,97225
376,1,De,0
376,1,Dw,97319
376,1,X,97319
376,1,Y,0
377,1,Ad,10648
377,1,Am,17538
377,1,Aw,95495
377,1,Bd,0
377,1,Bm,0
377,1,Bw,97630
377,1,Ce,6223
377,1,Cw,97525
377,1,De,0
377,1,Dw,97630
377,1,X,97630
377,1,Y,0
378,1,Ad,10704
378,1,Am,17682
378,1,Aw,95468
378,1,Bd,0
378,1,Bm,0
378,1,Bw,97643
378,1,Ce,6231
378,1,Cw,97547
378,1,De,0
378,1,Dw,97643
378,1,X,97643
378,1,Y,0
379,1,Ad,10833
379,1,Am,17936
379,1,Aw,95386
379,1,Bd,0
379,1,Bm,0
379,1,Bw,97618
379,1,Ce,6305
379,1,Cw,97521
379,1,De,0
379,1,Dw,97618
379,1,X,97618
379,1,Y,0
380,1,Ad,10937
380,1,Am,18152
380,1,Aw,95305
380,1,Bd,0
380,1,Bm,0
380,1,Bw,97583
380,1,Ce,6312
380,1,Cw,97482
380,1,De,0
380,1,Dw,97583
380,1,X,97583
380,1,Y,0
381,1,Ad,11111
381,1,Am,18323
381,1,Aw,95498
381,1,Bd,0
381,1,Bm,0
381,1,Bw,97820
381,1,Ce,6333
381,1,Cw,97726
381,1,De,0
381,1,Dw,97820
381,1,X,97820
381,1,Y,0
382,1,Ad,11178
382,1,Am,18439
382,1,Aw,95488
382,1,Bd,0
382,1,Bm,0
382,1,Bw,97856
382,1,Ce,6363
382,1,Cw,97760
382,1,De,0
382,1,Dw,97856
382,1,X,97856
382,1,Y,0
383,1,Ad,11221
383,1,Am,18508
383,1,Aw,95373
383,1,Bd,0
383,1,Bm,0
383,1,Bw,97779
383,1,Ce,6376
383,1,Cw,97678
383,1,De,0
383,1,Dw,97779
383,1,X,97779
383,1,Y,0
384,1,Ad,11332
384,1,Am,18773
384,1,Aw,95264
384,1,Bd,0
384,1,Bm,0
384,1,Bw,97728
384,1,Ce,6342
384,1,Cw,97622
384,1,De,0
384,1,Dw,97728
384,1,X,97728
384,1,Y,0
385,1,Ad,11420
385,1,Am,18920
385,1,Aw,95193
385,1,Bd,0
385,1,Bm,0
385,1,Bw,97710
385,1,Ce,6414
385,1,Cw,97605
385,1,De,0
385,1,Dw,97710
385,1,X,97710
385,1,Y,0
386,1,Ad,11527
386,1,Am,19049
386,1,Aw,95263
386,1,Bd,0
386,1,Bm,0
386,1,Bw,97832
386,1,Ce,6400
386,1,Cw,97719
386,1,De,0
386,1,Dw,97832
386,1,X,97832
386,1,Y,0
387,1,Ad,11578
387,1,Am,19168
387,1,Aw,95176
387,1,Bd,0
387,1,Bm,0
387,1,Bw,97816
387,1,Ce,6407
387,1,Cw,97699
387,1,De,0
387,1,Dw,97816
387,1,X,97816
387,1,Y,0
388,1,Ad,11716
388,1,Am,19366
388,1,Aw,95386
388,1,Bd,0
388,1,Bm,0
388,1,Bw,98057
388,1,Ce,6442
388,1,Cw,97938
388,1,De,0
388,1,Dw,98057
388,1,X,98057
388,1,Y,0
389,1,Ad,11676
389,1,Am,19447
389,1,Aw,95201
389,1,Bd,0
389,1,Bm,0
389,1,Bw,97891
389,1,Ce,6468
389,1,Cw,97773
389,1,De,0
389,1,Dw,97891
389,1,X,97891
389,1,Y,0
390,1,Ad,11766
390,1,Am,19453
390,1,Aw,94863
390,1,Bd,0
390,1,Bm,0
390,1,Bw,97627
390,1,Ce,6468
390,1,Cw,97508
390,1,De,0
390,1,Dw,97627
390,1,X,97627
390,1,Y,0
391,1,Ad,11857
391,1,Am,19588
391,1,Aw,94765
391,1,Bd,0
391,1,Bm,0
391,1,Bw,97542
391,1,Ce,6485
391,1,Cw,97424
391,1,De,0
391,1,Dw,97542
391,1,X,97542
391,1,Y,0
392,1,Ad,11825
392,1,Am,19754
392,1,Aw,94736
392,1,Bd,0
392,1,Bm,0
392,1,Bw,97592
392,1,Ce,6578
392,1,Cw,97476
392,1,De,0
392,1,Dw,97592
392,1,X,97592
392,1,Y,0
393,1,Ad,11976
393,1,Am,19809
393,1,Aw,94512
393,1,Bd,0
393,1,Bm,0
393,1,Bw,97425
393,1,Ce,6564
393,1,Cw,97314
393,1,De,0
393,1,Dw,97425
393,1,X,97425
393,1,Y,0
394,1,Ad,12046
394,1,Am,19898
394,1,Aw,94576
394,1,Bd,0
394,1,Bm,0
394,1,Bw,97506
394,1,Ce,6709
394,1,Cw,97377
394,1,De,0
394,1,Dw,97506
394,1,X,97506
394,1,Y,0
395,1,Ad,12091
395,1,Am,19987
395,1,Aw,94530
395,1,Bd,0
395,1,Bm,0
395,1,Bw,97517
395,1,Ce,6737
395,1,Cw,97389
395,1,De,0
395,1,Dw,97517
395,1,X,97517
395,1,Y,0
396,1,Ad,12089
396,1,Am,20210
396,1,Aw,94251
396,1,Bd,0
396,1,Bm,0
396,1,Bw,97307
396,1,Ce,6602
396,1,Cw,97185
396,1,De,0
396,1,Dw,97307
396,1,X,97307
396,1,Y,0
397,1,Ad,12143
397,1,Am,20480
397,1,Aw,94329
397,1,Bd,0
397,1,Bm,0
397,1,Bw,97412
397,1,Ce,6646
397,1,Cw,97276
397,1,De,0
397,1,Dw,97412
397,1,X,97412
397,1,Y,0
398,1,Ad,12262
398,1,Am,20815
398,1,Aw,94382
398,1,Bd,0
398,1,Bm,0
398,1,Bw,97498
398,1,Ce,6701
398,1,Cw,97364
398,1,De,0
398,1,Dw,97498
398,1,X,97498
398,1,Y,0
399,1,Ad,12312
399,1,Am,20827
399,1,Aw,94123
399,1,Bd,0
399,1,Bm,0
399,1,Bw,97246
399,1,Ce,6574
399,1,Cw,97113
399,1,De,0
399,1,Dw,97246
399,1,X,97246
399,1,Y,0
400,1,Ad,12436
400,1,Am,21126
400,1,Aw,94184
400,1,Bd,0
400,1,Bm,0
400,1,Bw,97424
400,1,Ce,6586
400,1,Cw,97292
400,1,De,0
400,1,Dw,97424
400,1,X,97424
400,1,Y,0
401,1,Ad,12574
401,1,Am,21200
401,1,Aw,94206
401,1,Bd,0
401,1,Bm,0
401,1,Bw,97478
401,1,Ce,6585
401,1,Cw,97348
401,1,De,0
401,1,Dw,97478
401,1,X,97478
401,1,Y,0
402,1,Ad,12822
402,1,Am,21418
402,1,Aw,94126
402,1,Bd,0
402,1,Bm,0
402,1,Bw,97494
402,1,Ce,6637
402,1,Cw,97361
402,1,De,0
402,1,Dw,97494
402,1,X,97494
402,1,Y,0
403,1,Ad,12813
403,1,Am,21607
403,1,Aw,94185
403,1,Bd,0
403,1,Bm,0
403,1,Bw,97613
403,1,Ce,6671
403,1,Cw,97483
403,1,De,0
403,1,Dw,97613
403,1,X,97613
403,1,Y,0
404,1,Ad,12833
404,1,Am,21717
404,1,Aw,94103
404,1,Bd,0
404,1,Bm,0
404,1,Bw,97547
404,1,Ce,6691
404,1,Cw,97425
404,1,De,0
404,1,Dw,97547
404,1,X,97547
404,1,Y,0
405,1,Ad,12824
405,1,Am,21903
405,1,Aw,93892
405,1,Bd,0
405,1,Bm,0
405,1,Bw,97383
405,1,Ce,6727
405,1,Cw,97259
405,1,De,0
405,1,Dw,97383
405,1,X,97383
405,1,Y,0
406,1,Ad,12840
406,1,Am,22105
406,1,Aw,93979
406,1,Bd,0
406,1,Bm,0
406,1,Bw,97512
406,1,Ce,6765
406,1,Cw,97387
406,1,De,0
406,1,Dw,97512
406,1,X,97512
406,1,Y,0
407,1,Ad,12814
407,1,Am,22344
407,1,Aw,94165
407,1,Bd,0
407,1,Bm,0
407,1,Bw,97688
407,1,Ce,6837
407,1,Cw,97570
407,1,De,0
407,1,Dw,97688
407,1,X,97688
407,1,Y,0
408,1,Ad,12939
408,1,Am,22478
408,1,Aw,94099
408,1,Bd,0
408,1,Bm,0
408,1,Bw,97699
408,1,Ce,6911
408,1,Cw,97578
408,1,De,0
408,1,Dw,97699
408,1,X,97699
408,1,Y,0
409,1,Ad,13083
409,1,Am,22559
409,1,Aw,94258
409,1,Bd,0
409,1,Bm,0
409,1,Bw,97951
409,1,Ce,6914
409,1,Cw,97812
409,1,De,0
409,1,Dw,97951
409,1,X,97951
409,1,Y,0
410,1,Ad,13317
410,1,Am,22585
410,1,Aw,94000
410,1,Bd,0
410,1,Bm,0
410,1,Bw,97778
410,1,Ce,6860
410,1,Cw,97652
410,1,De,0
410,1,Dw,97778
410,1,X,97778
410,1,Y,0
411,1,Ad,13381
411,1,Am,22700
411,1,Aw,93660
411,1,Bd,0
411,1,Bm,0
411,1,Bw,97549
411,1,Ce,6878
411,1,Cw,97429
411,1,De,0
411,1,Dw,97549
411,1,X,97549
411,1,Y,0
412,1,Ad,13428
412,1,Am,22933
412,1,Aw,93629
412,1,Bd,0
412,1,Bm,0
412,1,Bw,97534
412,1,Ce,6917
412,1,Cw,97408
412,1,De,0
412,1,Dw,97534
412,1,X,97534
412,1,Y,0
413,1,Ad,13577
413,1,Am,23007
413,1,Aw,93402
413,1,Bd,0
413,1,Bm,0
413,1,Bw,97371
413,1,Ce,6916
413,1,Cw,97251
413,1,De,0
413,1,Dw,97371
413,1,X,97371
413,1,Y,0
414,1,Ad,13681
414,1,Am,23264
414,1,Aw,93269
414,1,Bd,0
414,1,Bm,0
414,1,Bw,97287
414,1,Ce,6954
414,1,Cw,97161
414,1,De,0
414,1,Dw,97287
414,1,X,97287
414,1,Y,0
415,1,Ad,13791
415,1,Am,23482
415,1,Aw,93214
415,1,Bd,0
415,1,Bm,0
415,1,Bw,97304
415,1,Ce,7024
415,1,Cw,97171
415,1,De,0
415,1,Dw,97304
415,1,X,97304
415,1,Y,0
416,1,Ad,13911
416,1,Am,23595
