node_id,acquireTime,acquireIndividualId,acquireIndividualAgeDays,acquireIndividualHasFever,acquireInfectionIds,concurrentInfectionIds,vectorId,transmitTime,transmitIndividualId,transmitInfectionIds,transmitGametocyteDensities
340461476,161,79,16538.8,0,"355","17,46,78,142,191,258,280,305",98021,135,93,"20","4408.25"
340461476,161,84,7501.98,0,"356","19,34,65,164,219,241,307,337",106069,144,93,"20","670.173"
340461476,161,88,10443.6,0,"357","35,81,100,124,143,194,243,309",106490,144,15,"3","727.335"
340461476,161,90,12983.8,0,"358","48,82,145,196,220,262,311",94770,138,79,"17","2742.8"
340461476,161,91,1508.13,0,"359","83,101,146,263,312",89698,143,84,"19","1086.26"
340461476,162,2,970.94,1,"360","22,67,85,104,126,168,198,288,315",89908,135,79,"17","4356.65"
340461476,162,13,5270.52,0,"361","53,87,106,150,200,226,246,291,343",100295,137,18,"4","3245.02"
340461476,162,18,2605,1,"362","4,25,56,109,130,172,229,247,267",100295,137,18,"4","3245.02"
340461476,162,19,1136.47,1,"363","30,57,70,131,151,173,345",102983,141,83,"18","1696.27"
340461476,162,24,1808.99,0,"364","132,176,203,248,322",97426,135,83,"18","4496.14"
340461476,162,31,1572.87,0,"365","93,134,178,271,292,324",76476,134,15,"3","3248.57"
340461476,162,35,5722.55,0,"366","9,59,153,180,294,325,349",89908,135,79,"17","4356.65"
340461476,162,39,34147,0,"367","114,207,250,273,297",107554,145,50,"11","568.448"
340461476,162,47,2231.26,1,"368","42,116,184,208,253,276,351",107554,145,50,"11","568.448"
340461476,162,52,3569.71,0,"369","156,209,277",100295,137,18,"4","3245.02"
340461476,162,55,5100.25,0,"370","97,117,158,255,352",105204,143,18,"4","817.452"
340461476,162,65,7906.84,1,"371","29,64,98,121,141,188,213,238,332",105956,144,79,"17","741.762"
340461476,162,70,1910.2,0,"372","77,215,279,334,353",102379,140,15,"3","1904.77"
340461476,162,84,7502.98,0,"373","19,34,65,164,219,241,307,337,356",102983,141,83,"18","1696.27"
340461476,162,87,15076.4,0,"374","123,242,260,283,308",103630,141,63,"13","1302.35"
340461476,162,88,10444.6,1,"375","35,81,100,124,143,194,243,309,357",104059,142,9,"2","1285.89"
340461476,162,89,5386.6,0,"376","47,66,125,144,165,195,244,261,310",102379,140,15,"3","1904.77"
340461476,162,91,1509.13,0,"377","83,101,146,263,312,359",105956,144,79,"17","741.762"
340461476,162,93,2929.83,0,"378","20,50,84,264,313",102379,140,15,"3","1904.77"
340461476,163,11,6540.09,0,"379","69,129,149,225,265,318,342",84488,142,36,"10","1285.87"
340461476,163,21,4758.96,0,"380","174,268",104190,142,9,"2","1285.89"
340461476,163,29,8224.25,0,"381","58,92,111,133,230,270,323,347",84488,142,36,"10","1285.87"
340461476,163,31,1573.87,0,"382","93,134,178,271,292,324,365",86674,143,35,"9","904.621"
340461476,163,34,17844.3,1,"383","23,26,72,152,179,204,231,293,348",104978,142,83,"18","1285.87"
340461476,163,35,5723.55,0,"384","9,59,153,180,294,325,349,366",86674,143,35,"9","904.621"
340461476,163,38,2838.82,1,"385","32,73,113,135,272,296",103994,141,9,"2","1696.31"
340461476,163,40,7250.02,1,"386","41,61,94,115,136,234,274,328,350",92122,132,79,"17","1694.36"
340461476,163,45,742.852,0,"387","74,182,251,275,298,329",105477,144,9,"2","782.654"
340461476,163,47,2232.26,1,"388","42,116,184,208,253,276,351,368",100168,146,15,"3","429.531"
340461476,163,50,9660.25,0,"389","11,95,137,331",108839,146,36,"10","463.968"
340461476,163,61,39984.3,0,"390","76,119,160,212,278,301",84488,142,36,"10","1285.87"
340461476,163,63,2355.13,0,"391","13,120,140,187",107710,145,18,"4","481.041"
340461476,163,70,1911.2,0,"392","77,215,279,334,353,372",84488,142,36,"10","1285.87"
340461476,163,87,15077.4,0,"393","123,242,260,283,308,374",108860,146,84,"19","488.586"
340461476,163,101,10141.6,0,"394","167,222,287",107317,145,84,"19","644.533"
340461476,164,11,6541.09,0,"395","69,129,149,225,265,318,342,379",93753,136,35,"9","3217.88"
340461476,164,15,4500.72,1,"396","3,54,88,107,170,227,266,319",108816,147,35,"9","311.765"
340461476,164,16,10125.6,1,"397","55,89,108,171,201,228,320,344",94584,134,15,"3","3248.57"
340461476,164,21,4759.96,0,"398","174,268,380",91548,143,79,"17","978.502"
340461476,164,23,2139.92,1,"399","31,38,90,110,175,202,321,346",106683,144,84,"19","823.456"
340461476,164,31,1574.87,1,"400","93,134,178,271,292,324,365,382",92305,147,93,"20","303.466"
340461476,164,37,16471.8,1,"401","40,60,155,206,233,327",103631,141,84,"19","1781.92"
340461476,164,39,34149,0,"402","114,207,250,273,297,367",93753,136,35,"9","3217.88"
340461476,164,46,742.292,1,"403","33,62,183,235,252,299,330",106490,144,15,"3","727.335"
340461476,164,47,2233.26,1,"404","42,116,184,208,253,276,351,368,388",89698,143,84,"19","1086.26"
340461476,164,52,3571.71,0,"405","156,209,277,369",106091,143,93,"20","884.314"
340461476,164,55,5102.25,0,"406","97,117,158,255,352,370",106490,144,15,"3","727.335"
340461476,164,66,22497.9,0,"407","161,256,302",89698,143,84,"19","1086.26"
340461476,164,76,1431.31,1,"408","45,163,190,217,239,304,354",91548,143,79,"17","978.502"
340461476,164,79,16541.8,1,"409","17,46,78,142,191,258,280,305,355",103631,141,84,"19","1781.92"
340461476,164,90,12986.8,1,"410","48,82,145,196,220,262,311,358",92104,138,79,"17","2742.8"
340461476,164,99,10544,1,"411","36,103,148,166,221,286,314",106836,146,36,"10","463.968"
340461476,165,15,4501.72,1,"412","3,54,88,107,170,227,266,319,396",102379,140,15,"3","1904.77"
340461476,165,16,10126.6,1,"413","55,89,108,171,201,228,320,344,397",101629,148,18,"4","212.138"
340461476,165,19,1139.47,1,"414","30,57,70,131,151,173,345,363",105716,147,36,"10","357.708"
340461476,165,21,4760.96,0,"415","174,268,380,398",94770,138,79,"17","2742.8"
340461476,165,31,1575.87,1,"416","93,134,178,271,292,324,365,382,400",72406,146,36,"10","463.968"
340461476,165,35,5725.55,1,"417","9,59,153,180,294,325,349,366,384",99848,147,36,"10","357.708"
340461476,165,46,743.292,1,"418","33,62,183,235,252,299,330,403",103550,144,35,"9","685.659"
340461476,165,50,9662.25,0,"419","11,95,137,331,389",98741,139,35,"9","2364.27"
340461476,165,55,5103.25,1,"420","97,117,158,255,352,370,406",101629,148,18,"4","212.138"
340461476,165,63,2357.13,0,"421","13,120,140,187,391",109277,147,9,"2","357.729"
340461476,165,70,1913.2,1,"422","77,215,279,334,353,372,392",103677,141,63,"13","1302.35"
340461476,165,83,8913.36,0,"423","18,80,193,218,259,282,306,336",109179,147,36,"10","357.708"
340461476,165,90,12987.8,1,"424","48,82,145,196,220,262,311,358,410",97385,134,35,"9","3003.17"
340461476,165,92,12572.7,1,"425","49,284,338",83115,136,15,"3","3442.29"
340461476,165,93,2932.83,1,"426","20,50,84,264,313,378",106532,145,93,"20","521.068"
340461476,165,96,2217.88,1,"427","102,147,197,285,339",92462,137,50,"11","3561.53"
340461476,166,11,6543.09,1,"428","69,129,149,225,265,318,342,379,395",101804,145,83,"18","612.052"
340461476,166,27,14413,1,"429","39,71,91,177,269",107889,145,79,"17","579.544"
340461476,166,29,8227.25,1,"430","58,92,111,133,230,270,323,347,381",104059,142,9,"2","1285.89"
340461476,166,37,16473.8,1,"431","40,60,155,206,233,327,401",110965,148,93,"20","229.98"
340461476,166,39,34151,0,"432","114,207,250,273,297,367,402",102946,147,84,"19","376.867"
340461476,166,45,745.852,1,"433","74,182,251,275,298,329,387",110255,149,84,"19","218.612"
340461476,166,55,5104.25,1,"434","97,117,158,255,352,370,406,420",108612,146,93,"20","394.896"
340461476,166,61,39987.3,1,"435","76,119,160,212,278,301,390",95809,135,83,"18","4496.14"
340461476,166,63,2358.13,1,"436","13,120,140,187,391,421",86254,130,63,"13","765.644"
340461476,166,66,22499.9,0,"437","161,256,302,407",93663,146,9,"2","463.985"
340461476,166,70,1914.2,1,"438","77,215,279,334,353,372,392,422",112053,149,63,"13","154.689"
340461476,166,73,5278.94,1,"439","44,99,162,189,216,303",96899,143,50,"11","960.029"
340461476,166,76,1433.31,1,"440","45,163,190,217,239,304,354,408",105507,144,83,"18","782.637"
340461476,166,80,9249.18,1,"441","79,192,240,281,335",103630,141,63,"13","1302.35"
340461476,166,91,1513.13,1,"442","83,101,146,263,312,359,377",108612,146,93,"20","394.896"
340461476,166,96,2218.88,1,"443","102,147,197,285,339,427",86254,130,63,"13","765.644"
340461476,166,99,10546,1,"444","36,103,148,166,221,286,314,411",94077,148,35,"9","236.296"
340461476,167,19,1141.47,1,"445","30,57,70,131,151,173,345,363,414",111826,149,63,"13","154.689"
340461476,167,27,14414,1,"446","39,71,91,177,269,429",106744,148,9,"2","271.177"
340461476,167,38,2842.82,1,"447","32,73,113,135,272,296,385",104435,150,18,"4","122.705"
340461476,167,39,34152,0,"448","114,207,250,273,297,367,402,432",97036,149,79,"17","196.268"
340461476,167,50,9664.25,1,"449","11,95,137,331,389,419",97036,149,79,"17","196.268"
340461476,167,52,3574.71,0,"450","156,209,277,369,405",108860,146,84,"19","488.586"
340461476,167,55,5105.25,1,"451","97,117,158,255,352,370,406,420,434",108860,146,84,"19","488.586"
340461476,167,63,2359.13,1,"452","13,120,140,187,391,421,436",89698,143,84,"19","1086.26"
340461476,167,73,5279.94,1,"453","44,99,162,189,216,303,439",111238,149,9,"2","207.468"
340461476,167,80,9250.18,1,"454","79,192,240,281,335,441",107986,147,83,"18","357.703"
340461476,167,83,8915.36,0,"455","18,80,193,218,259,282,306,336,423",108860,146,84,"19","488.586"
340461476,167,91,1514.13,1,"456","83,101,146,263,312,359,377,442",111826,149,63,"13","154.689"
340461476,168,23,2143.92,1,"457","31,38,90,110,175,202,321,346,399",110591,150,9,"2","157.27"
340461476,168,27,14415,1,"458","39,71,91,177,269,429,446",107227,145,83,"18","612.052"
340461476,168,36,21157.3,1,"459","10,112,154,181,205,232,249,295,326",99846,147,79,"17","338.529"
340461476,168,38,2843.82,1,"460","32,73,113,135,272,296,385,447",103758,150,36,"10","157.257"
340461476,168,45,747.852,1,"461","74,182,251,275,298,329,387,433",110591,150,9,"2","157.27"
340461476,168,46,746.292,0,"462","33,62,183,235,252,299,330,403,418",103550,144,35,"9","685.659"
340461476,168,50,9665.25,1,"463","11,95,137,331,389,419,449",109277,147,9,"2","357.729"
340461476,168,61,39989.3,1,"464","76,119,160,212,278,301,390,435",107199,148,84,"19","285.684"
340461476,168,69,11125.5,1,"465","122,214,257,333",103994,141,9,"2","1696.31"
340461476,168,76,1435.31,1,"466","45,163,190,217,239,304,354,408,440",92462,137,50,"11","3561.53"
340461476,168,80,9251.18,1,"467","79,192,240,281,335,441,454",109532,151,79,"17","113.339"
340461476,168,87,15082.4,1,"468","123,242,260,283,308,374,393",99620,141,36,"10","1696.29"
340461476,168,92,12575.7,1,"469","49,284,338,425",98741,139,35,"9","2364.27"
340461476,168,93,2935.83,1,"470","20,50,84,264,313,378,426",110591,150,9,"2","157.27"
340461476,168,101,10146.6,0,"471","167,222,287,394",105716,147,36,"10","357.708"
340461476,169,21,4764.96,1,"472","174,268,380,398,415",93663,146,9,"2","463.985"
340461476,169,27,14416,1,"473","39,71,91,177,269,429,446,458",109338,151,50,"11","111.137"
340461476,169,37,16476.8,1,"474","40,60,155,206,233,327,401,431",101629,148,18,"4","212.138"
340461476,169,38,2844.82,1,"475","32,73,113,135,272,296,385,447,460",113350,152,35,"9","78.9832"
340461476,169,39,34154,1,"476","114,207,250,273,297,367,402,432,448",105515,143,18,"4","817.452"
340461476,169,45,748.852,1,"477","74,182,251,275,298,329,387,433,461",102896,147,9,"2","357.729"
340461476,169,50,9666.25,1,"478","11,95,137,331,389,419,449,463",105132,148,9,"2","271.177"
340461476,169,52,3576.71,1,"479","156,209,277,369,405,450",105132,148,9,"2","271.177"
340461476,169,63,2361.13,1,"480","13,120,140,187,391,421,436,452",96657,135,15,"3","4541.81"
340461476,169,73,5281.94,1,"481","44,99,162,189,216,303,439,453",112053,149,63,"13","154.689"
340461476,169,87,15083.4,1,"482","123,242,260,283,308,374,393,468",108387,151,15,"3","110.42"
340461476,169,91,1516.13,1,"483","83,101,146,263,312,359,377,442,456",107666,145,79,"17","579.544"
340461476,169,92,12576.7,0,"484","49,284,338,425,469",110198,151,84,"19","126.27"
340461476,170,18,2613,1,"485","25,56,109,130,172,229,247,267,362",104462,149,35,"9","180.586"
340461476,170,50,9667.25,1,"486","11,95,137,331,389,419,449,463,478",107173,153,79,"17","65.3"
340461476,170,61,39991.3,1,"487","76,119,160,212,278,301,390,435,464",101804,145,83,"18","612.052"
340461476,170,87,15084.4,1,"488","123,242,260,283,308,374,393,468,482",108860,146,84,"19","488.586"
340461476,170,92,12577.7,1,"489","49,284,338,425,469,484",108612,146,93,"20","394.896"
340461476,171,63,2363.13,1,"490","120,140,187,391,421,436,452,480",109029,148,18,"4","212.138"
340461476,171,73,5283.94,1,"491","44,99,162,189,216,303,439,453,481",109179,147,36,"10","357.708"
340461476,172,9,8305.63,1,"492","52,68,128,169,199,224,290,317,341",107773,151,18,"4","93.3483"
340461476,172,37,16479.8,1,"493","40,60,155,206,233,327,401,431,474",101529,153,35,"9","60.0108"
340461476,172,52,3579.71,1,"494","156,209,277,369,405,450,479",106503,153,9,"2","69.0401"
340461476,172,63,2364.13,1,"495","120,140,187,391,421,436,452,480,490",104435,150,18,"4","122.705"
340461476,173,21,4768.96,1,"496","174,268,380,398,415,472",109519,150,50,"11","145.908"
340461476,173,35,5733.55,1,"497","59,153,180,294,325,349,366,384,417",105204,143,18,"4","817.452"
340461476,173,52,3580.71,1,"498","156,209,277,369,405,450,479,494",115242,156,36,"10","30.1169"
340461476,173,66,22506.9,1,"499","161,256,302,407,437",117861,156,93,"20","25.4028"
340461476,173,69,11130.5,1,"500","122,214,257,333,465",104462,149,35,"9","180.586"
340461476,173,70,1921.2,1,"501","77,215,279,334,353,372,392,422,438",98628,152,50,"11","84.2506"
340461476,173,80,9256.18,1,"502","79,192,240,281,335,441,454,467",98628,152,50,"11","84.2506"
340461476,173,92,12580.7,1,"503","49,284,338,425,469,484,489",104462,149,35,"9","180.586"
340461476,173,96,2225.88,1,"504","102,147,197,285,339,427,443",112473,150,9,"2","157.27"
340461476,173,99,10553,1,"505","36,103,148,166,221,286,314,411,444",101629,148,18,"4","212.138"
340461476,174,21,4769.96,1,"506","174,268,380,398,415,472,496",115259,153,50,"11","64.0357"
340461476,174,24,1820.99,1,"507","132,176,203,248,322,364",109067,156,79,"17","28.4885"
340461476,174,27,14421,1,"508","39,71,91,177,269,429,446,458,473",116998,157,18,"4","17.7523"
340461476,174,36,21163.3,1,"509","112,154,181,205,232,249,295,326,459",97036,149,79,"17","196.268"
340461476,174,52,3581.71,1,"510","156,209,277,369,405,450,479,494,498",96512,150,50,"11","145.908"
340461476,174,69,11131.5,1,"511","122,214,257,333,465,500",117442,155,84,"19","41.878"
340461476,175,21,4770.96,1,"512","174,268,380,398,415,472,496,506",102136,139,18,"4","2179.97"
340461476,175,24,1821.99,1,"513","132,176,203,248,322,364,507",106992,145,93,"20","521.068"
340461476,175,66,22508.9,1,"514","161,256,302,407,437,499",103994,141,9,"2","1696.31"
340461476,175,84,7515.98,1,"515","34,65,164,219,241,307,337,356,373",114514,158,36,"10","17.321"
340461476,175,101,10153.6,1,"516","167,222,287,394,471",117222,158,93,"20","14.5982"
340461476,176,15,4512.72,1,"517","54,88,107,170,227,266,319,396,412",104435,150,18,"4","122.705"
340461476,176,66,22509.9,1,"518","161,256,302,407,437,499,514",86674,143,35,"9","904.621"
340461476,176,69,11133.5,1,"519","122,214,257,333,465,500,511",115242,156,36,"10","30.1169"
340461476,176,79,16553.8,1,"520","46,78,142,191,258,280,305,355,409",113168,153,36,"10","69.0341"
340461476,176,83,8924.36,1,"521","80,193,218,259,282,306,336,423,455",115242,156,36,"10","30.1169"
340461476,176,92,12583.7,1,"522","49,284,338,425,469,484,489,503",112838,150,35,"9","136.873"
340461476,177,21,4772.96,1,"523","174,268,380,398,415,472,496,506,512",114802,159,9,"2","13.1369"
340461476,177,80,9260.18,1,"524","79,192,240,281,335,441,454,467,502",81440,128,18,"4","124.338"
340461476,177,96,2229.88,1,"525","102,147,197,285,339,427,443,504",100080,149,63,"13","154.689"
340461476,177,101,10155.6,1,"526","167,222,287,394,471,516",109338,151,50,"11","111.137"
340461476,178,24,1824.99,1,"527","132,176,203,248,322,364,507,513",115106,154,36,"10","52.331"
340461476,178,92,12585.7,1,"528","49,284,338,425,469,484,489,503,522",118969,156,35,"9","26.1631"
340461476,178,96,2230.88,1,"529","102,147,197,285,339,427,443,504,525",98654,153,15,"3","63.5818"
340461476,178,101,10156.6,1,"530","167,222,287,394,471,516,526",116267,156,84,"19","31.7466"
340461476,179,50,9676.25,1,"531","95,137,331,389,419,449,463,478,486",101629,148,18,"4","212.138"
340461476,180,24,1826.99,1,"532","132,176,203,248,322,364,507,513,527",109067,156,79,"17","28.4885"
340461476,180,66,22513.9,1,"533","161,256,302,407,437,499,514,518",81440,128,18,"4","124.338"
340461476,180,69,11137.5,1,"534","122,214,257,333,465,500,511,519",122074,163,9,"2","4.33876"
340461476,180,93,2947.83,1,"535","50,84,264,313,378,426,470",101529,153,35,"9","60.0108"
340461476,181,66,22514.9,1,"536","161,256,302,407,437,499,514,518,533",118969,156,35,"9","26.1631"
340461476,181,69,11138.5,1,"537","122,214,257,333,465,500,511,519,534",119810,159,36,"10","13.1359"
340461476,181,93,2948.83,1,"538","50,84,264,313,378,426,470,535",113596,151,93,"20","101.27"
340461476,182,101,10160.6,1,"539","167,222,287,394,471,516,526,530",117568,162,50,"11","5.3073"
340461476,185,5,1614.52,0,"540","",117568,162,50,"11","5.3073"
340461476,185,10,698.812,0,"541","",116116,154,15,"3","48.1877"
340461476,185,20,3532.98,0,"542","",122339,163,93,"20","3.65103"
340461476,185,48,25120.7,0,"543","",108387,151,15,"3","110.42"
340461476,185,57,3394.51,0,"544","",117568,162,50,"11","5.3073"
340461476,185,72,9376.04,0,"545","",117568,162,50,"11","5.3073"
340461476,185,74,2002.86,0,"546","",101629,148,18,"4","212.138"
340461476,185,77,4956.56,0,"547","",109764,153,36,"10","69.0341"
340461476,185,97,14858.2,0,"548","",116116,154,15,"3","48.1877"
340461476,185,101,10163.6,1,"549","167,222,287,394,471,516,526,530,539",118969,156,35,"9","26.1631"
340461476,186,8,16290.1,0,"550","",109067,156,79,"17","28.4885"
340461476,186,17,1314.53,0,"551","",113369,154,9,"2","52.338"
340461476,186,33,11657.6,0,"552","",111876,156,83,"18","30.1173"
340461476,186,78,23644.3,0,"553","",115259,153,50,"11","64.0357"
340461476,187,30,31907.7,0,"554","",119810,159,36,"10","13.1359"
340461476,187,48,25122.7,0,"555","543",111826,149,63,"13","154.689"
340461476,187,93,2954.83,1,"556","50,84,264,313,378,426,470,535,538",119529,157,93,"20","19.2634"
340461476,187,94,9409.31,0,"557","",119529,157,93,"20","19.2634"
340461476,188,25,1073.16,0,"558","",107173,153,79,"17","65.3"
340461476,188,94,9410.31,0,"559","557",122339,163,93,"20","3.65103"
340461476,189,51,4118.32,0,"560","",113369,154,9,"2","52.338"
340461476,189,58,31104.7,0,"561","",107056,148,35,"9","236.296"
340461476,189,81,1035.16,0,"562","",115259,153,50,"11","64.0357"
340461476,190,43,21354.1,0,"563","",116879,161,84,"19","7.95908"
340461476,191,32,4579.11,0,"564","",109764,153,36,"10","69.0341"
340461476,192,22,12083.5,0,"565","",136191,174,46,"33,62","388.649,9.88075"
340461476,192,33,11663.6,0,"566","552",132286,175,23,"31,38,90,110","306.049,268.223,0.998896,1.42164"
340461476,192,44,8289.12,0,"567","",133402,175,53,"27,43,63,96,138,157","932.923,206.975,9.21998,0.739559,0.00906381,0.0522938"
340461476,192,71,3350.96,0,"568","",107056,148,35,"9","236.296"
340461476,192,78,23650.3,0,"569","553",111876,156,83,"18","30.1173"
340461476,193,54,1188.56,0,"570","",135741,176,13,"53,87,106,150","139.178,2.97992,0.597748,0.0370072"
340461476,193,58,31108.7,0,"571","561",137939,176,2,"22,67,85,104,126,168","3037.4,14.8516,11.0494,1.27005,1.79867,0.0825912"
340461476,193,59,9246.46,0,"572","",130634,176,4,"37,51,86,105,127","124.828,258.29,27.8363,1.55709,3.57824"
340461476,193,68,8827.89,0,"573","",128945,175,60,"24,28,75,118,139,159","1239.03,1279.4,11.6187,1.5081,0.158361,0.0762316"
340461476,193,97,14866.2,0,"574","548",126826,176,19,"30,57,70,131,151,173","1158.8,570.956,16.1097,0.736859,0.117929,0.0242879"
340461476,194,7,2090.2,0,"575","",130367,175,47,"42,116","356.968,1.61803"
340461476,194,12,11146,0,"576","",126240,177,23,"31,38,90,110,175,202","1171.73,1127.17,11.5209,16.3416,0.0339823,0.140014"
340461476,194,26,3445.07,0,"577","",138569,177,60,"24,28,75,118,139,159,186,211","2184.63,2395.35,113.706,18.2613,2.03276,0.965834,0.0393761,0.0529014"
340461476,194,30,31914.7,0,"578","554",134012,176,46,"33,62,183","1561.03,119.265,0.0910513"
340461476,194,41,613.269,0,"579","",136902,177,27,"39,71,91,177","872.695,49.0375,7.5258,0.0356284"
340461476,194,51,4123.32,0,"580","560",138305,176,19,"30,57,70,131,151,173","1158.8,570.956,16.1097,0.736859,0.117929,0.0242879"
340461476,194,62,7808.82,0,"581","",109522,175,65,"29,64,98,121,141","986.436,2.92179,0.561919,0.216575,0.0115342"
340461476,194,67,6841.24,0,"582","",135636,177,88,"35,81,100,124,143,194","668.061,71.6406,5.33551,3.06586,0.154299,0.0314904"
340461476,194,74,2011.86,0,"583","546",120455,175,60,"24,28,75,118,139,159","1239.03,1279.4,11.6187,1.5081,0.158361,0.0762316"
340461476,194,81,1040.16,0,"584","562",136124,176,38,"32,73,113,135","1086.82,9.2096,0.591245,0.227578"
340461476,194,94,9416.31,0,"585","557,559",135502,177,76,"45,163,190,217","1825.13,0.718345,0.0884087,0.0219698"
340461476,194,95,16187.7,0,"586","",134012,176,46,"33,62,183","1561.03,119.265,0.0910513"
340461476,195,5,1624.52,0,"587","540",136944,178,34,"23,26,72,152,179,204,231","2969.83,1482.12,35.459,0.329927,0.132057,0.020735,0.0088658"
340461476,195,7,2091.2,0,"588","575",107056,148,35,"9","236.296"
340461476,195,12,11147,0,"589","576",117019,161,15,"3","6.94091"
340461476,195,20,3542.98,0,"590","542",131472,178,35,"59,153,180","490.984,0.03174,0.582551"
340461476,195,28,8086.23,0,"591","",138870,177,84,"34,65,164,219","440.312,1.01285,0.508825,0.0250988"
340461476,195,32,4583.11,0,"592","564",132059,178,38,"32,73,113,135","2559.68,109.891,7.0606,2.70587"
340461476,195,33,11666.6,0,"593","552,566",139730,178,16,"55,89,108,171,201,228","595.13,86.0329,4.73973,0.472056,0.0187326,0.0362062"
340461476,195,41,614.269,0,"594","579",139611,177,50,"95,137","1.72029,0.0981742"
340461476,195,48,25130.7,0,"595","543,555",117019,161,15,"3","6.94091"
340461476,195,49,1671.36,0,"596","",121819,177,18,"25,56,109,130,172","2354.88,96.6349,11.9705,1.00802,0.0419869"
340461476,195,67,6842.24,0,"597","582",139051,177,88,"35,81,100,124,143,194","668.061,71.6406,5.33551,3.06586,0.154299,0.0314904"
340461476,195,74,2012.86,0,"598","546,583",109993,177,18,"25,56,109,130,172","2354.88,96.6349,11.9705,1.00802,0.0419869"
340461476,195,75,2958.8,0,"599","",140190,178,60,"24,28,75,118,139,159,186,211,237","2994.44,1814.72,86.1417,13.8322,31.392,0.73257,0.636756,0.040163,0.0409249"
340461476,195,77,4966.56,0,"600","547",133635,177,47,"42,116,184,208","1521.92,17.7008,0.0266891,0.0487206"
340461476,195,78,23653.3,0,"601","553,569",108378,155,9,"2","39.7329"
340461476,195,81,1041.16,0,"602","562,584",117019,161,15,"3","6.94091"
340461476,195,82,2958.21,0,"603","",138024,176,2,"22,67,85,104,126,168","3037.4,14.8516,11.0494,1.27005,1.79867,0.0825912"
340461476,195,85,9303.31,0,"604","",118958,177,19,"30,57,70,131,151,173","878.005,432.59,230.664,0.55852,1.70135,0.0184167"
340461476,195,94,9417.31,0,"605","557,559,585",133387,177,37,"40,60,155,206","933.499,87.2358,0.102238,0.0121206"
340461476,195,98,11109.6,0,"606","",135454,178,76,"45,163,190,217,239","1382.95,0.544619,1.70217,0.0166502,0.159757"
340461476,195,100,32958.3,0,"607","",136047,177,19,"30,57,70,131,151,173","878.005,432.59,230.664,0.55852,1.70135,0.0184167"
340461476,196,3,8049.8,0,"608","",134017,176,65,"29,64,98,121,141,188","747.767,47.1667,9.08424,0.164212,0.193856,0.0240332"
340461476,196,6,6264.14,0,"609","",135741,176,13,"53,87,106,150","139.178,2.97992,0.597748,0.0370072"
340461476,196,12,11148,0,"610","576,589",140061,178,29,"58,92,111,133,230","973.627,129.985,4.33213,5.00664,0.0524492"
340461476,196,14,9429.86,0,"611","",122153,177,4,"37,51,86,105,127","877.504,195.667,21.0851,21.9617,2.71137"
340461476,196,25,1081.16,0,"612","558",111904,179,47,"42,116,184,208,253","2978.74,205.115,0.356376,0.643944,0.0316758"
340461476,196,26,3447.07,0,"613","577",135709,178,88,"35,81,100,124,143,194,243","2452.01,54.3066,80.9517,2.32374,2.21237,0.499503,0.0161746"
340461476,196,32,4584.11,0,"614","564,592",139539,178,4,"37,51,86,105,127,223","664.755,1041.09,277.02,16.636,40.9886,0.214582"
340461476,196,33,11667.6,0,"615","552,566,593",133920,177,55,"97,117,158","11.9828,9.18325,0.589062"
340461476,196,41,615.269,0,"616","579,594",133025,178,73,"44,99,162,189,216","663.713,95.5058,0.45402,0.262243,0.0208568"
340461476,196,56,382.574,0,"617","",140611,178,18,"25,56,109,130,172,229","1784.61,632.554,9.07012,12.771,0.618302,0.0490532"
340461476,196,64,14293.1,0,"618","",132026,175,53,"27,43,63,96,138,157","932.923,206.975,9.21998,0.739559,0.00906381,0.0522938"
340461476,196,71,3354.96,0,"619","568",130165,174,53,"27,43,63,96,138","122.35,13.1004,12.1673,0.97592,0.011951"
340461476,196,75,2959.8,0,"620","599",130165,174,53,"27,43,63,96,138","122.35,13.1004,12.1673,0.97592,0.011951"
340461476,196,78,23654.3,0,"621","553,569,601",128127,178,4,"37,51,86,105,127,223","664.755,1041.09,277.02,16.636,40.9886,0.214582"
340461476,196,85,9304.31,0,"622","604",138535,176,46,"33,62,183","1561.03,119.265,0.0910513"
340461476,196,86,15341.8,0,"623","",140223,178,13,"53,87,106,150,200,226","787.087,36.1301,8.00629,0.513194,0.0475243,0.0182719"
340461476,196,98,11110.6,0,"624","606",141290,179,69,"122,214,257","284.15,0.130016,0.0559524"
340461476,197,5,1626.52,0,"625","540,587",129173,179,65,"29,64,98,121,141,188,213,238","3113.19,304.937,72.0232,25.6289,1.77388,0.229419,0.529169,0.0078716"
340461476,197,10,710.812,0,"626","541",140268,179,84,"34,65,164,219,241","1622.53,5.42461,7.08342,0.365434,0.0233844"
340461476,197,12,11149,0,"627","576,589,610",129173,179,65,"29,64,98,121,141,188,213,238","3113.19,304.937,72.0232,25.6289,1.77388,0.229419,0.529169,0.0078716"
340461476,197,22,12088.5,0,"628","565",136124,176,38,"32,73,113,135","1086.82,9.2096,0.591245,0.227578"
340461476,197,26,3448.07,0,"629","577,613",135502,177,76,"45,163,190,217","1825.13,0.718345,0.0884087,0.0219698"
340461476,197,30,31917.7,0,"630","554,578",117568,162,50,"11","5.3073"
340461476,197,42,11992.6,0,"631","",131543,176,46,"33,62,183","1561.03,119.265,0.0910513"
340461476,197,44,8294.12,0,"632","567",127002,179,13,"53,87,106,150,200,226,246","596.552,27.3811,124.822,8.0154,0.771266,0.013827,0.0314217"
